split,video_id,video_path,label,attack_type
devel,attack_print_client114_session01_highdef_photo_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_print_client114_session01_highdef_photo_adverse.mov,1,fixed
devel,attack_mobile_client010_session01_mobile_photo_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client010_session01_mobile_photo_controlled.mov,1,fixed
devel,attack_highdef_client005_session01_highdef_video_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client005_session01_highdef_video_controlled.mov,1,fixed
devel,attack_highdef_client118_session01_highdef_video_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client118_session01_highdef_video_adverse.mov,1,fixed
devel,attack_mobile_client113_session01_mobile_video_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client113_session01_mobile_video_adverse.mov,1,fixed
devel,attack_print_client114_session01_highdef_photo_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_print_client114_session01_highdef_photo_controlled.mov,1,fixed
devel,attack_highdef_client114_session01_highdef_video_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client114_session01_highdef_video_controlled.mov,1,fixed
devel,attack_highdef_client029_session01_highdef_video_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client029_session01_highdef_video_adverse.mov,1,fixed
devel,attack_highdef_client101_session01_highdef_video_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client101_session01_highdef_video_adverse.mov,1,fixed
devel,attack_print_client030_session01_highdef_photo_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_print_client030_session01_highdef_photo_adverse.mov,1,fixed
devel,attack_mobile_client003_session01_mobile_photo_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client003_session01_mobile_photo_controlled.mov,1,fixed
devel,attack_print_client022_session01_highdef_photo_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_print_client022_session01_highdef_photo_adverse.mov,1,fixed
devel,attack_mobile_client022_session01_mobile_video_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client022_session01_mobile_video_adverse.mov,1,fixed
devel,attack_print_client118_session01_highdef_photo_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_print_client118_session01_highdef_photo_controlled.mov,1,fixed
devel,attack_highdef_client003_session01_highdef_video_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client003_session01_highdef_video_adverse.mov,1,fixed
devel,attack_print_client119_session01_highdef_photo_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_print_client119_session01_highdef_photo_controlled.mov,1,fixed
devel,attack_mobile_client005_session01_mobile_video_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client005_session01_mobile_video_controlled.mov,1,fixed
devel,attack_highdef_client022_session01_highdef_photo_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client022_session01_highdef_photo_controlled.mov,1,fixed
devel,attack_highdef_client116_session01_highdef_video_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client116_session01_highdef_video_adverse.mov,1,fixed
devel,attack_mobile_client113_session01_mobile_photo_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client113_session01_mobile_photo_adverse.mov,1,fixed
devel,attack_mobile_client118_session01_mobile_video_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client118_session01_mobile_video_controlled.mov,1,fixed
devel,attack_highdef_client022_session01_highdef_photo_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client022_session01_highdef_photo_adverse.mov,1,fixed
devel,attack_highdef_client101_session01_highdef_photo_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client101_session01_highdef_photo_controlled.mov,1,fixed
devel,attack_highdef_client119_session01_highdef_photo_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client119_session01_highdef_photo_adverse.mov,1,fixed
devel,attack_highdef_client113_session01_highdef_video_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client113_session01_highdef_video_controlled.mov,1,fixed
devel,attack_highdef_client114_session01_highdef_photo_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client114_session01_highdef_photo_controlled.mov,1,fixed
devel,attack_highdef_client010_session01_highdef_video_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client010_session01_highdef_video_adverse.mov,1,fixed
devel,attack_mobile_client003_session01_mobile_video_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client003_session01_mobile_video_adverse.mov,1,fixed
devel,attack_highdef_client015_session01_highdef_photo_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client015_session01_highdef_photo_adverse.mov,1,fixed
devel,attack_mobile_client015_session01_mobile_video_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client015_session01_mobile_video_controlled.mov,1,fixed
devel,attack_mobile_client101_session01_mobile_photo_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client101_session01_mobile_photo_controlled.mov,1,fixed
devel,attack_print_client118_session01_highdef_photo_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_print_client118_session01_highdef_photo_adverse.mov,1,fixed
devel,attack_mobile_client111_session01_mobile_video_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client111_session01_mobile_video_adverse.mov,1,fixed
devel,attack_mobile_client030_session01_mobile_video_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client030_session01_mobile_video_adverse.mov,1,fixed
devel,attack_highdef_client111_session01_highdef_photo_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client111_session01_highdef_photo_controlled.mov,1,fixed
devel,attack_highdef_client005_session01_highdef_photo_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client005_session01_highdef_photo_adverse.mov,1,fixed
devel,attack_mobile_client113_session01_mobile_video_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client113_session01_mobile_video_controlled.mov,1,fixed
devel,attack_highdef_client116_session01_highdef_photo_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client116_session01_highdef_photo_adverse.mov,1,fixed
devel,attack_highdef_client017_session01_highdef_video_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client017_session01_highdef_video_adverse.mov,1,fixed
devel,attack_print_client017_session01_highdef_photo_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_print_client017_session01_highdef_photo_controlled.mov,1,fixed
devel,attack_mobile_client119_session01_mobile_photo_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client119_session01_mobile_photo_adverse.mov,1,fixed
devel,attack_mobile_client114_session01_mobile_video_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client114_session01_mobile_video_controlled.mov,1,fixed
devel,attack_highdef_client118_session01_highdef_photo_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client118_session01_highdef_photo_adverse.mov,1,fixed
devel,attack_mobile_client003_session01_mobile_photo_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client003_session01_mobile_photo_adverse.mov,1,fixed
devel,attack_highdef_client113_session01_highdef_photo_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client113_session01_highdef_photo_controlled.mov,1,fixed
devel,attack_mobile_client118_session01_mobile_photo_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client118_session01_mobile_photo_controlled.mov,1,fixed
devel,attack_print_client010_session01_highdef_photo_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_print_client010_session01_highdef_photo_controlled.mov,1,fixed
devel,attack_mobile_client029_session01_mobile_photo_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client029_session01_mobile_photo_adverse.mov,1,fixed
devel,attack_mobile_client003_session01_mobile_video_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client003_session01_mobile_video_controlled.mov,1,fixed
devel,attack_highdef_client015_session01_highdef_video_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client015_session01_highdef_video_controlled.mov,1,fixed
devel,attack_highdef_client003_session01_highdef_photo_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client003_session01_highdef_photo_adverse.mov,1,fixed
devel,attack_print_client101_session01_highdef_photo_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_print_client101_session01_highdef_photo_controlled.mov,1,fixed
devel,attack_print_client017_session01_highdef_photo_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_print_client017_session01_highdef_photo_adverse.mov,1,fixed
devel,attack_print_client111_session01_highdef_photo_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_print_client111_session01_highdef_photo_adverse.mov,1,fixed
devel,attack_mobile_client116_session01_mobile_video_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client116_session01_mobile_video_controlled.mov,1,fixed
devel,attack_mobile_client119_session01_mobile_photo_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client119_session01_mobile_photo_controlled.mov,1,fixed
devel,attack_mobile_client114_session01_mobile_photo_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client114_session01_mobile_photo_controlled.mov,1,fixed
devel,attack_print_client111_session01_highdef_photo_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_print_client111_session01_highdef_photo_controlled.mov,1,fixed
devel,attack_highdef_client029_session01_highdef_photo_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client029_session01_highdef_photo_adverse.mov,1,fixed
devel,attack_mobile_client017_session01_mobile_photo_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client017_session01_mobile_photo_adverse.mov,1,fixed
devel,attack_mobile_client010_session01_mobile_photo_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client010_session01_mobile_photo_adverse.mov,1,fixed
devel,attack_mobile_client101_session01_mobile_video_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client101_session01_mobile_video_controlled.mov,1,fixed
devel,attack_highdef_client111_session01_highdef_video_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client111_session01_highdef_video_adverse.mov,1,fixed
devel,attack_mobile_client118_session01_mobile_video_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client118_session01_mobile_video_adverse.mov,1,fixed
devel,attack_mobile_client022_session01_mobile_photo_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client022_session01_mobile_photo_controlled.mov,1,fixed
devel,attack_print_client116_session01_highdef_photo_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_print_client116_session01_highdef_photo_adverse.mov,1,fixed
devel,attack_mobile_client101_session01_mobile_photo_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client101_session01_mobile_photo_adverse.mov,1,fixed
devel,attack_highdef_client010_session01_highdef_video_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client010_session01_highdef_video_controlled.mov,1,fixed
devel,attack_highdef_client030_session01_highdef_photo_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client030_session01_highdef_photo_adverse.mov,1,fixed
devel,attack_mobile_client005_session01_mobile_photo_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client005_session01_mobile_photo_controlled.mov,1,fixed
devel,attack_mobile_client114_session01_mobile_photo_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client114_session01_mobile_photo_adverse.mov,1,fixed
devel,attack_highdef_client114_session01_highdef_photo_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client114_session01_highdef_photo_adverse.mov,1,fixed
devel,attack_highdef_client030_session01_highdef_video_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client030_session01_highdef_video_controlled.mov,1,fixed
devel,attack_mobile_client005_session01_mobile_photo_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client005_session01_mobile_photo_adverse.mov,1,fixed
devel,attack_print_client015_session01_highdef_photo_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_print_client015_session01_highdef_photo_controlled.mov,1,fixed
devel,attack_print_client113_session01_highdef_photo_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_print_client113_session01_highdef_photo_adverse.mov,1,fixed
devel,attack_highdef_client022_session01_highdef_video_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client022_session01_highdef_video_controlled.mov,1,fixed
devel,attack_highdef_client118_session01_highdef_photo_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client118_session01_highdef_photo_controlled.mov,1,fixed
devel,attack_mobile_client017_session01_mobile_photo_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client017_session01_mobile_photo_controlled.mov,1,fixed
devel,attack_highdef_client118_session01_highdef_video_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client118_session01_highdef_video_controlled.mov,1,fixed
devel,attack_highdef_client017_session01_highdef_photo_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client017_session01_highdef_photo_controlled.mov,1,fixed
devel,attack_mobile_client029_session01_mobile_photo_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client029_session01_mobile_photo_controlled.mov,1,fixed
devel,attack_mobile_client030_session01_mobile_photo_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client030_session01_mobile_photo_controlled.mov,1,fixed
devel,attack_highdef_client113_session01_highdef_photo_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client113_session01_highdef_photo_adverse.mov,1,fixed
devel,attack_mobile_client118_session01_mobile_photo_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client118_session01_mobile_photo_adverse.mov,1,fixed
devel,attack_highdef_client113_session01_highdef_video_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client113_session01_highdef_video_adverse.mov,1,fixed
devel,attack_mobile_client119_session01_mobile_video_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client119_session01_mobile_video_adverse.mov,1,fixed
devel,attack_print_client113_session01_highdef_photo_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_print_client113_session01_highdef_photo_controlled.mov,1,fixed
devel,attack_highdef_client015_session01_highdef_photo_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_highdef_client015_session01_highdef_photo_controlled.mov,1,fixed
devel,attack_print_client003_session01_highdef_photo_adverse,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_print_client003_session01_highdef_photo_adverse.mov,1,fixed
devel,attack_mobile_client022_session01_mobile_video_controlled,/home/saslab01/Desktop/replay_pad/data/devel/attack/fixed/attack_mobile_client022_session01_mobile_video_controlled.mov,1,fixed
test,client112_session01_webcam_authenticate_adverse_2,/home/saslab01/Desktop/replay_pad/data/test/real/client112_session01_webcam_authenticate_adverse_2.mov,0,real
test,client009_session01_webcam_authenticate_adverse_2,/home/saslab01/Desktop/replay_pad/data/test/real/client009_session01_webcam_authenticate_adverse_2.mov,0,real
test,client112_session01_webcam_authenticate_controlled_2,/home/saslab01/Desktop/replay_pad/data/test/real/client112_session01_webcam_authenticate_controlled_2.mov,0,real
test,client021_session01_webcam_authenticate_controlled_2,/home/saslab01/Desktop/replay_pad/data/test/real/client021_session01_webcam_authenticate_controlled_2.mov,0,real
test,client026_session01_webcam_authenticate_adverse_1,/home/saslab01/Desktop/replay_pad/data/test/real/client026_session01_webcam_authenticate_adverse_1.mov,0,real
test,client020_session01_webcam_authenticate_controlled_2,/home/saslab01/Desktop/replay_pad/data/test/real/client020_session01_webcam_authenticate_controlled_2.mov,0,real
test,client102_session01_webcam_authenticate_adverse_2,/home/saslab01/Desktop/replay_pad/data/test/real/client102_session01_webcam_authenticate_adverse_2.mov,0,real
test,client023_session01_webcam_authenticate_controlled_1,/home/saslab01/Desktop/replay_pad/data/test/real/client023_session01_webcam_authenticate_controlled_1.mov,0,real
test,client026_session01_webcam_authenticate_controlled_1,/home/saslab01/Desktop/replay_pad/data/test/real/client026_session01_webcam_authenticate_controlled_1.mov,0,real
test,client102_session01_webcam_authenticate_controlled_2,/home/saslab01/Desktop/replay_pad/data/test/real/client102_session01_webcam_authenticate_controlled_2.mov,0,real
test,client107_session01_webcam_authenticate_adverse_1,/home/saslab01/Desktop/replay_pad/data/test/real/client107_session01_webcam_authenticate_adverse_1.mov,0,real
test,client019_session01_webcam_authenticate_controlled_2,/home/saslab01/Desktop/replay_pad/data/test/real/client019_session01_webcam_authenticate_controlled_2.mov,0,real
test,client106_session01_webcam_authenticate_controlled_1,/home/saslab01/Desktop/replay_pad/data/test/real/client106_session01_webcam_authenticate_controlled_1.mov,0,real
test,client115_session01_webcam_authenticate_adverse_1,/home/saslab01/Desktop/replay_pad/data/test/real/client115_session01_webcam_authenticate_adverse_1.mov,0,real
test,client102_session01_webcam_authenticate_adverse_1,/home/saslab01/Desktop/replay_pad/data/test/real/client102_session01_webcam_authenticate_adverse_1.mov,0,real
test,client031_session01_webcam_authenticate_controlled_2,/home/saslab01/Desktop/replay_pad/data/test/real/client031_session01_webcam_authenticate_controlled_2.mov,0,real
test,client107_session01_webcam_authenticate_controlled_2,/home/saslab01/Desktop/replay_pad/data/test/real/client107_session01_webcam_authenticate_controlled_2.mov,0,real
test,client104_session01_webcam_authenticate_controlled_2,/home/saslab01/Desktop/replay_pad/data/test/real/client104_session01_webcam_authenticate_controlled_2.mov,0,real
test,client026_session01_webcam_authenticate_controlled_2,/home/saslab01/Desktop/replay_pad/data/test/real/client026_session01_webcam_authenticate_controlled_2.mov,0,real
test,client028_session01_webcam_authenticate_controlled_2,/home/saslab01/Desktop/replay_pad/data/test/real/client028_session01_webcam_authenticate_controlled_2.mov,0,real
test,client106_session01_webcam_authenticate_controlled_2,/home/saslab01/Desktop/replay_pad/data/test/real/client106_session01_webcam_authenticate_controlled_2.mov,0,real
test,client106_session01_webcam_authenticate_adverse_2,/home/saslab01/Desktop/replay_pad/data/test/real/client106_session01_webcam_authenticate_adverse_2.mov,0,real
test,client011_session01_webcam_authenticate_adverse_1,/home/saslab01/Desktop/replay_pad/data/test/real/client011_session01_webcam_authenticate_adverse_1.mov,0,real
test,client023_session01_webcam_authenticate_adverse_2,/home/saslab01/Desktop/replay_pad/data/test/real/client023_session01_webcam_authenticate_adverse_2.mov,0,real
test,client011_session01_webcam_authenticate_controlled_2,/home/saslab01/Desktop/replay_pad/data/test/real/client011_session01_webcam_authenticate_controlled_2.mov,0,real
test,client104_session01_webcam_authenticate_controlled_1,/home/saslab01/Desktop/replay_pad/data/test/real/client104_session01_webcam_authenticate_controlled_1.mov,0,real
test,client028_session01_webcam_authenticate_adverse_1,/home/saslab01/Desktop/replay_pad/data/test/real/client028_session01_webcam_authenticate_adverse_1.mov,0,real
test,client019_session01_webcam_authenticate_controlled_1,/home/saslab01/Desktop/replay_pad/data/test/real/client019_session01_webcam_authenticate_controlled_1.mov,0,real
test,client112_session01_webcam_authenticate_controlled_1,/home/saslab01/Desktop/replay_pad/data/test/real/client112_session01_webcam_authenticate_controlled_1.mov,0,real
test,client013_session01_webcam_authenticate_controlled_1,/home/saslab01/Desktop/replay_pad/data/test/real/client013_session01_webcam_authenticate_controlled_1.mov,0,real
test,client013_session01_webcam_authenticate_adverse_2,/home/saslab01/Desktop/replay_pad/data/test/real/client013_session01_webcam_authenticate_adverse_2.mov,0,real
test,client112_session01_webcam_authenticate_adverse_1,/home/saslab01/Desktop/replay_pad/data/test/real/client112_session01_webcam_authenticate_adverse_1.mov,0,real
test,client028_session01_webcam_authenticate_controlled_1,/home/saslab01/Desktop/replay_pad/data/test/real/client028_session01_webcam_authenticate_controlled_1.mov,0,real
test,client117_session01_webcam_authenticate_adverse_2,/home/saslab01/Desktop/replay_pad/data/test/real/client117_session01_webcam_authenticate_adverse_2.mov,0,real
test,client104_session01_webcam_authenticate_adverse_2,/home/saslab01/Desktop/replay_pad/data/test/real/client104_session01_webcam_authenticate_adverse_2.mov,0,real
test,client024_session01_webcam_authenticate_adverse_2,/home/saslab01/Desktop/replay_pad/data/test/real/client024_session01_webcam_authenticate_adverse_2.mov,0,real
test,client020_session01_webcam_authenticate_controlled_1,/home/saslab01/Desktop/replay_pad/data/test/real/client020_session01_webcam_authenticate_controlled_1.mov,0,real
test,client115_session01_webcam_authenticate_adverse_2,/home/saslab01/Desktop/replay_pad/data/test/real/client115_session01_webcam_authenticate_adverse_2.mov,0,real
test,client107_session01_webcam_authenticate_controlled_1,/home/saslab01/Desktop/replay_pad/data/test/real/client107_session01_webcam_authenticate_controlled_1.mov,0,real
test,client026_session01_webcam_authenticate_adverse_2,/home/saslab01/Desktop/replay_pad/data/test/real/client026_session01_webcam_authenticate_adverse_2.mov,0,real
test,client021_session01_webcam_authenticate_controlled_1,/home/saslab01/Desktop/replay_pad/data/test/real/client021_session01_webcam_authenticate_controlled_1.mov,0,real
test,client109_session01_webcam_authenticate_adverse_2,/home/saslab01/Desktop/replay_pad/data/test/real/client109_session01_webcam_authenticate_adverse_2.mov,0,real
test,client021_session01_webcam_authenticate_adverse_1,/home/saslab01/Desktop/replay_pad/data/test/real/client021_session01_webcam_authenticate_adverse_1.mov,0,real
test,client106_session01_webcam_authenticate_adverse_1,/home/saslab01/Desktop/replay_pad/data/test/real/client106_session01_webcam_authenticate_adverse_1.mov,0,real
test,client009_session01_webcam_authenticate_adverse_1,/home/saslab01/Desktop/replay_pad/data/test/real/client009_session01_webcam_authenticate_adverse_1.mov,0,real
test,client031_session01_webcam_authenticate_adverse_2,/home/saslab01/Desktop/replay_pad/data/test/real/client031_session01_webcam_authenticate_adverse_2.mov,0,real
test,client021_session01_webcam_authenticate_adverse_2,/home/saslab01/Desktop/replay_pad/data/test/real/client021_session01_webcam_authenticate_adverse_2.mov,0,real
test,client014_session01_webcam_authenticate_controlled_1,/home/saslab01/Desktop/replay_pad/data/test/real/client014_session01_webcam_authenticate_controlled_1.mov,0,real
test,client011_session01_webcam_authenticate_adverse_2,/home/saslab01/Desktop/replay_pad/data/test/real/client011_session01_webcam_authenticate_adverse_2.mov,0,real
test,client013_session01_webcam_authenticate_controlled_2,/home/saslab01/Desktop/replay_pad/data/test/real/client013_session01_webcam_authenticate_controlled_2.mov,0,real
test,client009_session01_webcam_authenticate_controlled_2,/home/saslab01/Desktop/replay_pad/data/test/real/client009_session01_webcam_authenticate_controlled_2.mov,0,real
test,client031_session01_webcam_authenticate_adverse_1,/home/saslab01/Desktop/replay_pad/data/test/real/client031_session01_webcam_authenticate_adverse_1.mov,0,real
test,client013_session01_webcam_authenticate_adverse_1,/home/saslab01/Desktop/replay_pad/data/test/real/client013_session01_webcam_authenticate_adverse_1.mov,0,real
test,client024_session01_webcam_authenticate_controlled_1,/home/saslab01/Desktop/replay_pad/data/test/real/client024_session01_webcam_authenticate_controlled_1.mov,0,real
test,client023_session01_webcam_authenticate_controlled_2,/home/saslab01/Desktop/replay_pad/data/test/real/client023_session01_webcam_authenticate_controlled_2.mov,0,real
test,client019_session01_webcam_authenticate_adverse_2,/home/saslab01/Desktop/replay_pad/data/test/real/client019_session01_webcam_authenticate_adverse_2.mov,0,real
test,client031_session01_webcam_authenticate_controlled_1,/home/saslab01/Desktop/replay_pad/data/test/real/client031_session01_webcam_authenticate_controlled_1.mov,0,real
test,client109_session01_webcam_authenticate_adverse_1,/home/saslab01/Desktop/replay_pad/data/test/real/client109_session01_webcam_authenticate_adverse_1.mov,0,real
test,client115_session01_webcam_authenticate_controlled_1,/home/saslab01/Desktop/replay_pad/data/test/real/client115_session01_webcam_authenticate_controlled_1.mov,0,real
test,client019_session01_webcam_authenticate_adverse_1,/home/saslab01/Desktop/replay_pad/data/test/real/client019_session01_webcam_authenticate_adverse_1.mov,0,real
test,client117_session01_webcam_authenticate_controlled_2,/home/saslab01/Desktop/replay_pad/data/test/real/client117_session01_webcam_authenticate_controlled_2.mov,0,real
test,client014_session01_webcam_authenticate_adverse_1,/home/saslab01/Desktop/replay_pad/data/test/real/client014_session01_webcam_authenticate_adverse_1.mov,0,real
test,client024_session01_webcam_authenticate_controlled_2,/home/saslab01/Desktop/replay_pad/data/test/real/client024_session01_webcam_authenticate_controlled_2.mov,0,real
test,client109_session01_webcam_authenticate_controlled_1,/home/saslab01/Desktop/replay_pad/data/test/real/client109_session01_webcam_authenticate_controlled_1.mov,0,real
test,client009_session01_webcam_authenticate_controlled_1,/home/saslab01/Desktop/replay_pad/data/test/real/client009_session01_webcam_authenticate_controlled_1.mov,0,real
test,client028_session01_webcam_authenticate_adverse_2,/home/saslab01/Desktop/replay_pad/data/test/real/client028_session01_webcam_authenticate_adverse_2.mov,0,real
test,client109_session01_webcam_authenticate_controlled_2,/home/saslab01/Desktop/replay_pad/data/test/real/client109_session01_webcam_authenticate_controlled_2.mov,0,real
test,client115_session01_webcam_authenticate_controlled_2,/home/saslab01/Desktop/replay_pad/data/test/real/client115_session01_webcam_authenticate_controlled_2.mov,0,real
test,client117_session01_webcam_authenticate_adverse_1,/home/saslab01/Desktop/replay_pad/data/test/real/client117_session01_webcam_authenticate_adverse_1.mov,0,real
test,client102_session01_webcam_authenticate_controlled_1,/home/saslab01/Desktop/replay_pad/data/test/real/client102_session01_webcam_authenticate_controlled_1.mov,0,real
test,client107_session01_webcam_authenticate_adverse_2,/home/saslab01/Desktop/replay_pad/data/test/real/client107_session01_webcam_authenticate_adverse_2.mov,0,real
test,client104_session01_webcam_authenticate_adverse_1,/home/saslab01/Desktop/replay_pad/data/test/real/client104_session01_webcam_authenticate_adverse_1.mov,0,real
test,client014_session01_webcam_authenticate_adverse_2,/home/saslab01/Desktop/replay_pad/data/test/real/client014_session01_webcam_authenticate_adverse_2.mov,0,real
test,client014_session01_webcam_authenticate_controlled_2,/home/saslab01/Desktop/replay_pad/data/test/real/client014_session01_webcam_authenticate_controlled_2.mov,0,real
test,client020_session01_webcam_authenticate_adverse_2,/home/saslab01/Desktop/replay_pad/data/test/real/client020_session01_webcam_authenticate_adverse_2.mov,0,real
test,client011_session01_webcam_authenticate_controlled_1,/home/saslab01/Desktop/replay_pad/data/test/real/client011_session01_webcam_authenticate_controlled_1.mov,0,real
