video_id,label,pred_label,correct,error_type,client_id,environment,attack_type,support_type,video_score,threshold,clip_mean,clip_std,clip_min,clip_max,clip_over_threshold_ratio
test__attack__hand__attack_highdef_client102_session01_highdef_photo_adverse,1,1,1,CORRECT,client102,adverse,photo,hand,0.9990398660302162,0.103,0.9990398660302162,0.0017226136398421448,0.9929478168487548,0.9997249245643616,1.0
test__attack__hand__attack_highdef_client102_session01_highdef_photo_controlled,1,1,1,CORRECT,client102,controlled,photo,hand,0.9993317127227784,0.103,0.9993317127227783,0.00013237931016228704,0.9989410042762756,0.9995037317276,1.0
test__attack__hand__attack_highdef_client102_session01_highdef_video_adverse,1,1,1,CORRECT,client102,adverse,video,hand,0.9994625709950924,0.103,0.9994625709950924,0.00043804139295966314,0.9982666969299316,0.9998005032539368,1.0
test__attack__hand__attack_highdef_client102_session01_highdef_video_controlled,1,1,1,CORRECT,client102,controlled,video,hand,0.9992588944733144,0.103,0.9992588944733143,0.0002621028751225694,0.9986829161643982,0.999536156654358,1.0
test__attack__hand__attack_highdef_client104_session01_highdef_photo_adverse,1,1,1,CORRECT,client104,adverse,photo,hand,0.9998916462063788,0.103,0.9998916462063789,1.2224811897328187e-05,0.9998513460159302,0.9999041557312012,1.0
test__attack__hand__attack_highdef_client104_session01_highdef_photo_controlled,1,1,1,CORRECT,client104,controlled,photo,hand,0.9997717142105104,0.103,0.9997717142105103,2.5255607048329198e-05,0.999727427959442,0.9998231530189514,1.0
test__attack__hand__attack_highdef_client104_session01_highdef_video_adverse,1,1,1,CORRECT,client104,adverse,video,hand,0.9998026490211488,0.103,0.9998026490211487,0.000149471840627909,0.9993082284927368,0.9999030828475952,1.0
test__attack__hand__attack_highdef_client104_session01_highdef_video_controlled,1,1,1,CORRECT,client104,controlled,video,hand,0.9997590482234956,0.103,0.9997590482234955,0.00012131214710380591,0.9995267391204834,0.9999098777770996,1.0
test__attack__hand__attack_highdef_client106_session01_highdef_photo_adverse,1,1,1,CORRECT,client106,adverse,photo,hand,0.9999075382947922,0.103,0.9999075382947922,6.919737308635915e-06,0.9998973608016968,0.999918818473816,1.0
test__attack__hand__attack_highdef_client106_session01_highdef_photo_controlled,1,1,1,CORRECT,client106,controlled,photo,hand,0.9995290897786616,0.103,0.9995290897786617,0.0003332463511106334,0.9986135959625244,0.99979966878891,1.0
test__attack__hand__attack_highdef_client106_session01_highdef_video_adverse,1,1,1,CORRECT,client106,adverse,video,hand,0.9921039529144764,0.103,0.9921039529144764,0.01607831112565882,0.941784679889679,0.9998568296432496,1.0
test__attack__hand__attack_highdef_client106_session01_highdef_video_controlled,1,1,1,CORRECT,client106,controlled,video,hand,0.9998523741960526,0.103,0.9998523741960526,8.347622449942656e-05,0.9996082186698914,0.9999332427978516,1.0
test__attack__hand__attack_highdef_client107_session01_highdef_photo_adverse,1,1,1,CORRECT,client107,adverse,photo,hand,0.9999013096094131,0.103,0.9999013096094131,9.175231140681032e-06,0.9998732805252076,0.9999090433120728,1.0
test__attack__hand__attack_highdef_client107_session01_highdef_photo_controlled,1,1,1,CORRECT,client107,controlled,photo,hand,0.9997310601174833,0.103,0.9997310601174831,0.00021231862032943416,0.9992130994796752,0.9998643398284912,1.0
test__attack__hand__attack_highdef_client107_session01_highdef_video_adverse,1,1,1,CORRECT,client107,adverse,video,hand,0.9516468830406666,0.103,0.9516468830406666,0.1224576887736804,0.5301283001899719,0.9997066855430604,1.0
test__attack__hand__attack_highdef_client107_session01_highdef_video_controlled,1,1,1,CORRECT,client107,controlled,video,hand,0.9993892684578896,0.103,0.9993892684578896,0.00048607322126481735,0.9978391528129578,0.9997270703315736,1.0
test__attack__hand__attack_highdef_client109_session01_highdef_photo_adverse,1,1,1,CORRECT,client109,adverse,photo,hand,0.9999143406748772,0.103,0.9999143406748772,1.236593371507524e-05,0.9998902082443236,0.99993097782135,1.0
test__attack__hand__attack_highdef_client109_session01_highdef_photo_controlled,1,1,1,CORRECT,client109,controlled,photo,hand,0.9993137493729592,0.103,0.9993137493729591,0.000563465991201664,0.997876763343811,0.9997288584709167,1.0
test__attack__hand__attack_highdef_client109_session01_highdef_video_adverse,1,1,1,CORRECT,client109,adverse,video,hand,0.9970372952520848,0.103,0.9970372952520847,0.005389861010237559,0.9787349700927734,0.999521255493164,1.0
test__attack__hand__attack_highdef_client109_session01_highdef_video_controlled,1,1,1,CORRECT,client109,controlled,video,hand,0.9996713623404504,0.103,0.9996713623404503,0.00010972444602694676,0.99945467710495,0.9998317956924438,1.0
test__attack__hand__attack_highdef_client112_session01_highdef_photo_adverse,1,1,1,CORRECT,client112,adverse,photo,hand,0.9994903318583964,0.103,0.9994903318583965,0.0004524914388436678,0.9981743097305298,0.9997736811637878,1.0
test__attack__hand__attack_highdef_client112_session01_highdef_photo_controlled,1,1,1,CORRECT,client112,controlled,photo,hand,0.9832376539707184,0.103,0.9832376539707184,0.010413498671466724,0.9704540967941284,0.9995562434196472,1.0
test__attack__hand__attack_highdef_client112_session01_highdef_video_adverse,1,1,1,CORRECT,client112,adverse,video,hand,0.993887834250927,0.103,0.993887834250927,0.01334052184684692,0.9564473032951356,0.9996333122253418,1.0
test__attack__hand__attack_highdef_client112_session01_highdef_video_controlled,1,1,1,CORRECT,client112,controlled,video,hand,0.9997311569750308,0.103,0.9997311569750309,0.00015797285775313562,0.9991835951805116,0.9998478889465332,1.0
test__attack__hand__attack_highdef_client115_session01_highdef_photo_adverse,1,1,1,CORRECT,client115,adverse,photo,hand,0.9996217153966428,0.103,0.9996217153966427,0.00015560331221989423,0.999188244342804,0.99972802400589,1.0
test__attack__hand__attack_highdef_client115_session01_highdef_photo_controlled,1,1,1,CORRECT,client115,controlled,photo,hand,0.9995888881385326,0.103,0.9995888881385326,0.0003309179277154703,0.9985816478729248,0.9997935891151428,1.0
test__attack__hand__attack_highdef_client115_session01_highdef_video_adverse,1,1,1,CORRECT,client115,adverse,video,hand,0.9974289946258068,0.103,0.9974289946258068,0.0026694079082505294,0.991764485836029,0.9993508458137512,1.0
test__attack__hand__attack_highdef_client115_session01_highdef_video_controlled,1,1,1,CORRECT,client115,controlled,video,hand,0.999794390052557,0.103,0.999794390052557,3.0317315086660913e-05,0.9997522234916688,0.9998449087142944,1.0
test__attack__hand__attack_highdef_client117_session01_highdef_photo_adverse,1,1,1,CORRECT,client117,adverse,photo,hand,0.999829225242138,0.103,0.9998292252421379,5.967420204967709e-05,0.9996192455291748,0.9998774528503418,1.0
test__attack__hand__attack_highdef_client117_session01_highdef_photo_controlled,1,1,1,CORRECT,client117,controlled,photo,hand,0.9997840113937856,0.103,0.9997840113937855,4.29952929707622e-05,0.9996594190597534,0.999831199645996,1.0
test__attack__hand__attack_highdef_client117_session01_highdef_video_adverse,1,1,1,CORRECT,client117,adverse,video,hand,0.999811876565218,0.103,0.999811876565218,0.00010677463939769602,0.9995753169059752,0.999904990196228,1.0
test__attack__hand__attack_highdef_client117_session01_highdef_video_controlled,1,1,1,CORRECT,client117,controlled,video,hand,0.999933898448944,0.103,0.9999338984489441,1.9823946909627667e-05,0.9998698234558104,0.9999544620513916,1.0
test__attack__hand__attack_mobile_client009_session01_mobile_photo_adverse,1,1,1,CORRECT,client009,adverse,photo,hand,0.999645195901394,0.103,0.9996451959013939,0.00010750031258971023,0.9994910955429076,0.9998094439506532,1.0
test__attack__hand__attack_mobile_client009_session01_mobile_photo_controlled,1,1,1,CORRECT,client009,controlled,photo,hand,0.9962463192641736,0.103,0.9962463192641735,0.004546806624060172,0.9838907122612,0.9987677335739136,1.0
test__attack__hand__attack_mobile_client009_session01_mobile_video_adverse,1,1,1,CORRECT,client009,adverse,video,hand,0.9991658180952072,0.103,0.9991658180952072,0.0004939478466108758,0.9981366395950316,0.9997089505195618,1.0
test__attack__hand__attack_mobile_client009_session01_mobile_video_controlled,1,1,1,CORRECT,client009,controlled,video,hand,0.9999101161956788,0.103,0.9999101161956787,1.7232017902896217e-05,0.9998637437820436,0.9999285936355592,1.0
test__attack__hand__attack_mobile_client011_session01_mobile_photo_adverse,1,1,1,CORRECT,client011,adverse,photo,hand,0.9996870644390584,0.103,0.9996870644390583,5.539702937433311e-05,0.9995636343955994,0.9997627139091492,1.0
test__attack__hand__attack_mobile_client011_session01_mobile_photo_controlled,1,1,1,CORRECT,client011,controlled,photo,hand,0.9996907524764538,0.103,0.9996907524764538,8.210555061514785e-05,0.9995357990264891,0.9997705817222596,1.0
test__attack__hand__attack_mobile_client011_session01_mobile_video_adverse,1,1,1,CORRECT,client011,adverse,video,hand,0.9986988976597786,0.103,0.9986988976597786,0.0013390743069613218,0.9955869913101196,0.9997971653938292,1.0
test__attack__hand__attack_mobile_client011_session01_mobile_video_controlled,1,1,1,CORRECT,client011,controlled,video,hand,0.999739196151495,0.103,0.999739196151495,4.433366055342397e-05,0.9996373653411864,0.9998276233673096,1.0
test__attack__hand__attack_mobile_client013_session01_mobile_photo_adverse,1,1,1,CORRECT,client013,adverse,photo,hand,0.9997870586812496,0.103,0.9997870586812496,0.0001011962291562609,0.9995749592781068,0.9999206066131592,1.0
test__attack__hand__attack_mobile_client013_session01_mobile_photo_controlled,1,1,1,CORRECT,client013,controlled,photo,hand,0.9726936854422092,0.103,0.9726936854422092,0.04120300130485502,0.878606379032135,0.9998749494552612,1.0
test__attack__hand__attack_mobile_client013_session01_mobile_video_adverse,1,1,1,CORRECT,client013,adverse,video,hand,0.999634888023138,0.103,0.999634888023138,9.927948545061098e-05,0.9994432330131532,0.9998067021369934,1.0
test__attack__hand__attack_mobile_client013_session01_mobile_video_controlled,1,1,1,CORRECT,client013,controlled,video,hand,0.9998076856136322,0.103,0.9998076856136322,3.169599933887355e-05,0.9997536540031432,0.9998687505722046,1.0
test__attack__hand__attack_mobile_client014_session01_mobile_photo_adverse,1,1,1,CORRECT,client014,adverse,photo,hand,0.9995044320821762,0.103,0.9995044320821762,0.0001084386665169763,0.9992244243621826,0.9996527433395386,1.0
test__attack__hand__attack_mobile_client014_session01_mobile_photo_controlled,1,1,1,CORRECT,client014,controlled,photo,hand,0.9997252896428108,0.103,0.9997252896428108,3.6867901229447825e-05,0.999675750732422,0.9997937083244324,1.0
test__attack__hand__attack_mobile_client014_session01_mobile_video_adverse,1,1,1,CORRECT,client014,adverse,video,hand,0.9804769270122052,0.103,0.9804769270122051,0.046121825937416615,0.8384456038475037,0.9997803568840028,1.0
test__attack__hand__attack_mobile_client014_session01_mobile_video_controlled,1,1,1,CORRECT,client014,controlled,video,hand,0.9995327740907668,0.103,0.9995327740907669,0.00011661731538471444,0.9992826581001282,0.999680757522583,1.0
test__attack__hand__attack_mobile_client019_session01_mobile_photo_adverse,1,1,1,CORRECT,client019,adverse,photo,hand,0.7579710986465216,0.103,0.7579710986465216,0.1451434184082534,0.48370161652565,0.9529553055763244,1.0
test__attack__hand__attack_mobile_client019_session01_mobile_photo_controlled,1,1,1,CORRECT,client019,controlled,photo,hand,0.9997729510068892,0.103,0.9997729510068893,7.09688137283299e-05,0.9996291399002076,0.9998513460159302,1.0
test__attack__hand__attack_mobile_client019_session01_mobile_video_adverse,1,1,1,CORRECT,client019,adverse,video,hand,0.9996036365628242,0.103,0.9996036365628242,0.000152216305940236,0.999355971813202,0.9997770190238952,1.0
test__attack__hand__attack_mobile_client019_session01_mobile_video_controlled,1,1,1,CORRECT,client019,controlled,video,hand,0.9994687661528588,0.103,0.9994687661528587,0.00031483035765177695,0.99877268075943,0.9997779726982116,1.0
test__attack__hand__attack_mobile_client020_session01_mobile_photo_adverse,1,1,1,CORRECT,client020,adverse,photo,hand,0.999414574354887,0.103,0.999414574354887,0.0006046051611810405,0.9973621964454652,0.9997802376747132,1.0
test__attack__hand__attack_mobile_client020_session01_mobile_photo_controlled,1,1,1,CORRECT,client020,controlled,photo,hand,0.99970693141222,0.103,0.99970693141222,0.00010018476847036735,0.999542474746704,0.999841570854187,1.0
test__attack__hand__attack_mobile_client020_session01_mobile_video_adverse,1,1,1,CORRECT,client020,adverse,video,hand,0.9993547201156616,0.103,0.9993547201156616,0.0007692575427001686,0.996549129486084,0.9998038411140442,1.0
test__attack__hand__attack_mobile_client020_session01_mobile_video_controlled,1,1,1,CORRECT,client020,controlled,video,hand,0.9995626844465731,0.103,0.9995626844465733,0.00021574438958468146,0.9990610480308532,0.9997653365135192,1.0
test__attack__hand__attack_mobile_client021_session01_mobile_photo_adverse,1,1,1,CORRECT,client021,adverse,photo,hand,0.9996868744492532,0.103,0.9996868744492531,0.00012024298932266324,0.9994307160377502,0.999812662601471,1.0
test__attack__hand__attack_mobile_client021_session01_mobile_photo_controlled,1,1,1,CORRECT,client021,controlled,photo,hand,0.9998910129070282,0.103,0.9998910129070282,2.2895281240883494e-05,0.9998563528060912,0.9999233484268188,1.0
test__attack__hand__attack_mobile_client021_session01_mobile_video_adverse,1,1,1,CORRECT,client021,adverse,video,hand,0.9996697381138802,0.103,0.9996697381138802,0.0003026925157618114,0.9987157583236694,0.999836802482605,1.0
test__attack__hand__attack_mobile_client021_session01_mobile_video_controlled,1,1,1,CORRECT,client021,controlled,video,hand,0.999711636453867,0.103,0.999711636453867,6.923574713652868e-05,0.999631643295288,0.999849796295166,1.0
test__attack__hand__attack_mobile_client023_session01_mobile_photo_adverse,1,1,1,CORRECT,client023,adverse,photo,hand,0.990517731755972,0.103,0.9905177317559719,0.01178143441837223,0.9663594365119934,0.999044954776764,1.0
test__attack__hand__attack_mobile_client023_session01_mobile_photo_controlled,1,1,1,CORRECT,client023,controlled,photo,hand,0.9997763484716417,0.103,0.9997763484716415,2.788498266867614e-05,0.9997087121009828,0.9998063445091248,1.0
test__attack__hand__attack_mobile_client023_session01_mobile_video_adverse,1,1,1,CORRECT,client023,adverse,video,hand,0.9996873177587986,0.103,0.9996873177587986,0.0001266425157677423,0.999467670917511,0.9998295307159424,1.0
test__attack__hand__attack_mobile_client023_session01_mobile_video_controlled,1,1,1,CORRECT,client023,controlled,video,hand,0.9992155693471432,0.103,0.9992155693471432,0.0003443519920487469,0.9985564351081848,0.9996819496154784,1.0
test__attack__hand__attack_mobile_client024_session01_mobile_photo_adverse,1,1,1,CORRECT,client024,adverse,photo,hand,0.9997842125594616,0.103,0.9997842125594616,0.00011543907931347941,0.9994767308235168,0.9998897314071656,1.0
test__attack__hand__attack_mobile_client024_session01_mobile_photo_controlled,1,1,1,CORRECT,client024,controlled,photo,hand,0.9995436333119868,0.103,0.9995436333119869,0.00010645267180602332,0.999402403831482,0.9997801184654236,1.0
test__attack__hand__attack_mobile_client024_session01_mobile_video_adverse,1,1,1,CORRECT,client024,adverse,video,hand,0.9945928044617176,0.103,0.9945928044617176,0.004936184460769686,0.98516845703125,0.9995101690292358,1.0
test__attack__hand__attack_mobile_client024_session01_mobile_video_controlled,1,1,1,CORRECT,client024,controlled,video,hand,0.9997462444007396,0.103,0.9997462444007397,0.00016541966106787498,0.9993459582328796,0.9999126195907592,1.0
test__attack__hand__attack_mobile_client026_session01_mobile_photo_adverse,1,1,1,CORRECT,client026,adverse,photo,hand,0.9997297525405884,0.103,0.9997297525405884,0.0001362637165673369,0.999425172805786,0.9998599290847778,1.0
test__attack__hand__attack_mobile_client026_session01_mobile_photo_controlled,1,1,1,CORRECT,client026,controlled,photo,hand,0.9997764863073826,0.103,0.9997764863073826,6.641424898659967e-05,0.9996408224105836,0.9998776912689208,1.0
test__attack__hand__attack_mobile_client026_session01_mobile_video_adverse,1,1,1,CORRECT,client026,adverse,video,hand,0.9998718723654748,0.103,0.9998718723654747,3.7235608059904706e-05,0.9997753500938416,0.9999204874038696,1.0
test__attack__hand__attack_mobile_client026_session01_mobile_video_controlled,1,1,1,CORRECT,client026,controlled,video,hand,0.9995195642113686,0.103,0.9995195642113686,0.00021085373475079682,0.9990600943565368,0.9997914433479308,1.0
test__attack__hand__attack_mobile_client028_session01_mobile_photo_adverse,1,1,1,CORRECT,client028,adverse,photo,hand,0.999845951795578,0.103,0.999845951795578,4.818450199296456e-05,0.9997671246528624,0.9999130964279176,1.0
test__attack__hand__attack_mobile_client028_session01_mobile_photo_controlled,1,1,1,CORRECT,client028,controlled,photo,hand,0.8599959649145603,0.103,0.8599959649145603,0.21536714494938267,0.3031007647514343,0.9988399147987366,1.0
test__attack__hand__attack_mobile_client028_session01_mobile_video_adverse,1,1,1,CORRECT,client028,adverse,video,hand,0.9998198486864568,0.103,0.9998198486864567,9.627451741929734e-05,0.9995298385620116,0.9998953342437744,1.0
test__attack__hand__attack_mobile_client028_session01_mobile_video_controlled,1,1,1,CORRECT,client028,controlled,video,hand,0.9998741969466208,0.103,0.9998741969466209,2.7219032788434357e-05,0.9998327493667604,0.9999117851257324,1.0
test__attack__hand__attack_mobile_client031_session01_mobile_photo_adverse,1,1,1,CORRECT,client031,adverse,photo,hand,0.999718751758337,0.103,0.999718751758337,0.00011649875440640405,0.9994555115699768,0.9998692274093628,1.0
test__attack__hand__attack_mobile_client031_session01_mobile_photo_controlled,1,1,1,CORRECT,client031,controlled,photo,hand,0.9994820803403854,0.103,0.9994820803403854,7.558258633992684e-05,0.9993351101875304,0.999599039554596,1.0
test__attack__hand__attack_mobile_client031_session01_mobile_video_adverse,1,1,1,CORRECT,client031,adverse,video,hand,0.9979753494262696,0.103,0.9979753494262695,0.002613651747913763,0.9915185570716858,0.9996708631515504,1.0
test__attack__hand__attack_mobile_client031_session01_mobile_video_controlled,1,1,1,CORRECT,client031,controlled,video,hand,0.999477095901966,0.103,0.9994770959019661,0.0002612414893375541,0.9990525841712952,0.9998290538787842,1.0
test__attack__hand__attack_mobile_client102_session01_mobile_photo_adverse,1,1,1,CORRECT,client102,adverse,photo,hand,0.998393591493368,0.103,0.9983935914933681,0.0014998673673044585,0.9952805638313292,0.9998490810394288,1.0
test__attack__hand__attack_mobile_client102_session01_mobile_photo_controlled,1,1,1,CORRECT,client102,controlled,photo,hand,0.9998944699764252,0.103,0.9998944699764252,1.648284161895698e-05,0.9998444318771362,0.9999185800552368,1.0
test__attack__hand__attack_mobile_client102_session01_mobile_video_adverse,1,1,1,CORRECT,client102,adverse,video,hand,0.9995289742946624,0.103,0.9995289742946625,0.0001935759949722597,0.9988651275634766,0.9997103810310364,1.0
test__attack__hand__attack_mobile_client102_session01_mobile_video_controlled,1,1,1,CORRECT,client102,controlled,video,hand,0.9998468980193138,0.103,0.9998468980193138,1.735380301641507e-05,0.9998157620429992,0.9998792409896852,1.0
test__attack__hand__attack_mobile_client104_session01_mobile_photo_adverse,1,1,1,CORRECT,client104,adverse,photo,hand,0.999383181333542,0.103,0.9993831813335419,0.00023711375572404777,0.9987626075744628,0.9996432065963744,1.0
test__attack__hand__attack_mobile_client104_session01_mobile_photo_controlled,1,1,1,CORRECT,client104,controlled,photo,hand,0.9997153021395206,0.103,0.9997153021395206,5.199121513265529e-05,0.9996356964111328,0.9998281002044678,1.0
test__attack__hand__attack_mobile_client104_session01_mobile_video_adverse,1,1,1,CORRECT,client104,adverse,video,hand,0.999683614820242,0.103,0.9996836148202419,0.00016727361742738242,0.9992249011993408,0.999822199344635,1.0
test__attack__hand__attack_mobile_client104_session01_mobile_video_controlled,1,1,1,CORRECT,client104,controlled,video,hand,0.9998602457344532,0.103,0.9998602457344532,7.351152333207773e-05,0.999705135822296,0.9999326467514038,1.0
test__attack__hand__attack_mobile_client106_session01_mobile_photo_adverse,1,1,1,CORRECT,client106,adverse,photo,hand,0.999889511615038,0.103,0.9998895116150379,3.0529866925970815e-05,0.9998251795768738,0.9999233484268188,1.0
test__attack__hand__attack_mobile_client106_session01_mobile_photo_controlled,1,1,1,CORRECT,client106,controlled,photo,hand,0.9970356039702892,0.103,0.9970356039702892,0.002924821572585978,0.9917402267456056,0.999869704246521,1.0
test__attack__hand__attack_mobile_client106_session01_mobile_video_adverse,1,1,1,CORRECT,client106,adverse,video,hand,0.9984042122960092,0.103,0.9984042122960091,0.0006297031073764782,0.997438669204712,0.999313235282898,1.0
test__attack__hand__attack_mobile_client106_session01_mobile_video_controlled,1,1,1,CORRECT,client106,controlled,video,hand,0.9999019280076028,0.103,0.9999019280076027,2.192023920318624e-05,0.9998730421066284,0.9999374151229858,1.0
test__attack__hand__attack_mobile_client107_session01_mobile_photo_adverse,1,1,1,CORRECT,client107,adverse,photo,hand,0.9997625835239888,0.103,0.9997625835239887,8.166631667632332e-05,0.9996329545974731,0.9998576641082764,1.0
test__attack__hand__attack_mobile_client107_session01_mobile_photo_controlled,1,1,1,CORRECT,client107,controlled,photo,hand,0.9998604953289032,0.103,0.9998604953289032,1.3845292125269013e-05,0.9998416900634766,0.9999016523361206,1.0
test__attack__hand__attack_mobile_client107_session01_mobile_video_adverse,1,1,1,CORRECT,client107,adverse,video,hand,0.9992549568414688,0.103,0.9992549568414688,0.0004952129922264713,0.9981312155723572,0.999787986278534,1.0
test__attack__hand__attack_mobile_client107_session01_mobile_video_controlled,1,1,1,CORRECT,client107,controlled,video,hand,0.9998665042221546,0.103,0.9998665042221546,4.020766770121662e-05,0.9997993111610411,0.999957799911499,1.0
test__attack__hand__attack_mobile_client109_session01_mobile_photo_adverse,1,1,1,CORRECT,client109,adverse,photo,hand,0.9996705502271652,0.103,0.9996705502271652,0.0002960743918408321,0.9986869692802428,0.9998780488967896,1.0
test__attack__hand__attack_mobile_client109_session01_mobile_photo_controlled,1,1,1,CORRECT,client109,controlled,photo,hand,0.9998748227953912,0.103,0.9998748227953911,2.001866606810859e-05,0.9998340606689452,0.9999059438705444,1.0
test__attack__hand__attack_mobile_client109_session01_mobile_video_adverse,1,1,1,CORRECT,client109,adverse,video,hand,0.9998357146978378,0.103,0.9998357146978378,9.13880176208013e-05,0.9996551275253296,0.99992573261261,1.0
test__attack__hand__attack_mobile_client109_session01_mobile_video_controlled,1,1,1,CORRECT,client109,controlled,video,hand,0.9998721070587636,0.103,0.9998721070587635,6.825928055272623e-05,0.9997075200080872,0.9999316930770874,1.0
test__attack__hand__attack_mobile_client112_session01_mobile_photo_adverse,1,1,1,CORRECT,client112,adverse,photo,hand,0.9998796321451664,0.103,0.9998796321451664,3.643396807052982e-05,0.9998261332511902,0.999929428100586,1.0
test__attack__hand__attack_mobile_client112_session01_mobile_photo_controlled,1,1,1,CORRECT,client112,controlled,photo,hand,0.9996791146695614,0.103,0.9996791146695614,0.0001634186492328737,0.9994161128997804,0.999863624572754,1.0
test__attack__hand__attack_mobile_client112_session01_mobile_video_adverse,1,1,1,CORRECT,client112,adverse,video,hand,0.9989886321127416,0.103,0.9989886321127415,0.0011022421488279899,0.995288610458374,0.9997112154960632,1.0
test__attack__hand__attack_mobile_client112_session01_mobile_video_controlled,1,1,1,CORRECT,client112,controlled,video,hand,0.9953683093190192,0.103,0.9953683093190193,0.008871836601445346,0.9717346429824828,0.9998928308486938,1.0
test__attack__hand__attack_mobile_client115_session01_mobile_photo_adverse,1,1,1,CORRECT,client115,adverse,photo,hand,0.99903841689229,0.103,0.9990384168922901,0.0007524515285217958,0.9977269768714904,0.999837040901184,1.0
test__attack__hand__attack_mobile_client115_session01_mobile_photo_controlled,1,1,1,CORRECT,client115,controlled,photo,hand,0.9995121024549009,0.103,0.9995121024549007,0.00016051491067409817,0.9991497993469238,0.9997325539588928,1.0
test__attack__hand__attack_mobile_client115_session01_mobile_video_adverse,1,1,1,CORRECT,client115,adverse,video,hand,0.9997796192765236,0.103,0.9997796192765236,9.896730730218003e-05,0.9995338916778564,0.9998959302902222,1.0
test__attack__hand__attack_mobile_client115_session01_mobile_video_controlled,1,1,1,CORRECT,client115,controlled,video,hand,0.9981324188411236,0.103,0.9981324188411236,0.0012489274359939306,0.9952701926231384,0.9993863105773926,1.0
test__attack__hand__attack_mobile_client117_session01_mobile_photo_adverse,1,1,1,CORRECT,client117,adverse,photo,hand,0.9996538385748864,0.103,0.9996538385748863,0.0001465319531275005,0.9992861151695251,0.9998192191123962,1.0
test__attack__hand__attack_mobile_client117_session01_mobile_photo_controlled,1,1,1,CORRECT,client117,controlled,photo,hand,0.9998912774026394,0.103,0.9998912774026394,2.65957721113388e-05,0.9998268485069276,0.9999222755432128,1.0
test__attack__hand__attack_mobile_client117_session01_mobile_video_adverse,1,1,1,CORRECT,client117,adverse,video,hand,0.9994470849633216,0.103,0.9994470849633217,0.0005643320563863114,0.9982603192329408,0.9998924732208252,1.0
test__attack__hand__attack_mobile_client117_session01_mobile_video_controlled,1,1,1,CORRECT,client117,controlled,video,hand,0.999872211366892,0.103,0.9998722113668919,5.660483150870122e-05,0.9997201561927797,0.9999160766601562,1.0
test__attack__hand__attack_print_client009_session01_highdef_photo_adverse,1,1,1,CORRECT,client009,adverse,photo,hand,0.9999081790447236,0.103,0.9999081790447235,3.2778580742709236e-06,0.999898076057434,0.9999114274978638,1.0
test__attack__hand__attack_print_client009_session01_highdef_photo_controlled,1,1,1,CORRECT,client009,controlled,photo,hand,0.9995546229183674,0.103,0.9995546229183674,0.0001429598755843587,0.9992399215698242,0.9997286200523376,1.0
test__attack__hand__attack_print_client011_session01_highdef_photo_adverse,1,1,1,CORRECT,client011,adverse,photo,hand,0.9999044723808764,0.103,0.9999044723808765,2.907679458786221e-05,0.9998188614845276,0.9999247789382936,1.0
test__attack__hand__attack_print_client011_session01_highdef_photo_controlled,1,1,1,CORRECT,client011,controlled,photo,hand,0.9995997250080108,0.103,0.9995997250080109,0.00018795936638908985,0.9992367029190063,0.9997931122779846,1.0
test__attack__hand__attack_print_client013_session01_highdef_photo_adverse,1,1,1,CORRECT,client013,adverse,photo,hand,0.9998684376478196,0.103,0.9998684376478195,1.2090578507919235e-05,0.99983811378479,0.9998838901519777,1.0
test__attack__hand__attack_print_client013_session01_highdef_photo_controlled,1,1,1,CORRECT,client013,controlled,photo,hand,0.9995687194168568,0.103,0.9995687194168568,8.178650623350659e-05,0.9994238615036012,0.9996839761734008,1.0
test__attack__hand__attack_print_client014_session01_highdef_photo_adverse,1,1,1,CORRECT,client014,adverse,photo,hand,0.9968784153461456,0.103,0.9968784153461456,0.0012042911767975472,0.993937849998474,0.9984673857688904,1.0
test__attack__hand__attack_print_client014_session01_highdef_photo_controlled,1,1,1,CORRECT,client014,controlled,photo,hand,0.9998570196330548,0.103,0.9998570196330547,2.426268028827658e-05,0.9998002648353576,0.9998883008956908,1.0
test__attack__hand__attack_print_client019_session01_highdef_photo_adverse,1,1,1,CORRECT,client019,adverse,photo,hand,0.9999058768153192,0.103,0.9999058768153191,9.147733734280818e-06,0.999887228012085,0.9999232292175292,1.0
test__attack__hand__attack_print_client019_session01_highdef_photo_controlled,1,1,1,CORRECT,client019,controlled,photo,hand,0.9997577480971812,0.103,0.9997577480971813,3.1587138081718166e-05,0.99969482421875,0.9998063445091248,1.0
test__attack__hand__attack_print_client020_session01_highdef_photo_adverse,1,1,1,CORRECT,client020,adverse,photo,hand,0.999890886247158,0.103,0.999890886247158,1.593329077270365e-05,0.9998706579208374,0.9999217987060548,1.0
test__attack__hand__attack_print_client020_session01_highdef_photo_controlled,1,1,1,CORRECT,client020,controlled,photo,hand,0.9998407773673534,0.103,0.9998407773673534,4.204453067570608e-05,0.9997658133506776,0.9998892545700072,1.0
test__attack__hand__attack_print_client021_session01_highdef_photo_adverse,1,1,1,CORRECT,client021,adverse,photo,hand,0.9997597970068456,0.103,0.9997597970068455,3.607319501436826e-05,0.9997161030769348,0.9998302459716796,1.0
test__attack__hand__attack_print_client021_session01_highdef_photo_controlled,1,1,1,CORRECT,client021,controlled,photo,hand,0.9997616596519948,0.103,0.9997616596519947,2.6473050030320245e-05,0.9996968507766724,0.9997935891151428,1.0
test__attack__hand__attack_print_client023_session01_highdef_photo_adverse,1,1,1,CORRECT,client023,adverse,photo,hand,0.9999032467603683,0.103,0.9999032467603683,1.075017317337978e-05,0.999886155128479,0.9999239444732666,1.0
